number,opened_at,resolved_at,closed_at,category,subcategory,priority,assignment_group,incident_state,reassignment_count,reopen_count,final_end_time,Resolution_Time_Hours
INC0025635,2016-05-04 05:48:00,2016-05-04 05:49:00,2016-05-09 06:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 05:49:00,0.016666666666666666
INC0025636,2016-05-04 07:18:00,2016-05-04 07:23:00,2016-05-09 08:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 07:23:00,0.08333333333333333
INC0025638,2016-05-04 07:33:00,2016-05-04 11:25:00,2016-05-09 12:07:00,Category 20,Subcategory 103,3 - Moderate,Group 70,Closed,3,0,2016-05-04 11:25:00,3.8666666666666667
INC0025639,2016-05-04 07:39:00,2016-05-04 08:01:00,2016-05-09 08:07:00,Category 26,Subcategory 174,3 - Moderate,Group 70,Closed,1,0,2016-05-04 08:01:00,0.36666666666666664
INC0025641,2016-05-04 07:52:00,2016-05-04 08:39:00,2016-05-09 09:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:39:00,0.7833333333333333
INC0025643,2016-05-04 07:56:00,2016-05-04 11:25:00,2016-05-09 12:07:00,Category 26,Subcategory 164,3 - Moderate,Group 24,Closed,1,0,2016-05-04 11:25:00,3.4833333333333334
INC0025644,2016-05-04 07:58:00,,2016-05-09 09:07:00,Category 9,Subcategory 164,3 - Moderate,Group 70,Closed,0,0,2016-05-09 09:07:00,121.15
INC0025645,2016-05-04 08:01:00,2016-05-05 12:52:00,2016-05-10 13:07:00,Category 26,Subcategory 164,3 - Moderate,Group 25,Closed,2,0,2016-05-05 12:52:00,28.85
INC0025646,2016-05-04 08:02:00,2016-05-05 15:44:00,2016-05-10 16:07:00,Category 37,Subcategory 135,3 - Moderate,Group 48,Closed,0,0,2016-05-05 15:44:00,31.7
INC0025647,2016-05-04 08:03:00,2016-05-04 16:03:00,2016-05-09 16:07:00,Category 9,Subcategory 145,3 - Moderate,Group 27,Closed,0,0,2016-05-04 16:03:00,8.0
INC0025648,2016-05-04 08:03:00,2016-06-08 10:31:00,2016-06-13 11:07:00,Category 46,Subcategory 223,3 - Moderate,Group 51,Closed,0,0,2016-06-08 10:31:00,842.4666666666667
INC0025649,2016-05-04 08:06:00,2016-05-04 15:32:00,2016-05-09 16:07:00,Category 9,Subcategory 174,3 - Moderate,Group 24,Closed,0,0,2016-05-04 15:32:00,7.433333333333334
INC0025650,2016-05-04 08:06:00,2016-05-04 08:35:00,2016-05-09 09:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:35:00,0.48333333333333334
INC0025651,2016-05-04 08:07:00,2016-05-04 08:27:00,2016-05-09 09:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:27:00,0.3333333333333333
INC0025652,2016-05-04 08:09:00,2016-05-04 08:14:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:14:00,0.08333333333333333
INC0025654,2016-05-04 08:15:00,2016-05-04 09:38:00,2016-05-09 10:07:00,Category 53,Subcategory 68,3 - Moderate,Group 68,Closed,1,0,2016-05-04 09:38:00,1.3833333333333333
INC0025655,2016-05-04 08:15:00,2016-05-04 08:27:00,2016-05-09 09:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,1,0,2016-05-04 08:27:00,0.2
INC0025656,2016-05-04 08:19:00,2016-05-04 08:23:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:23:00,0.06666666666666667
INC0025658,2016-05-04 08:22:00,2016-05-04 14:11:00,2016-05-06 13:40:00,Category 57,Subcategory 159,3 - Moderate,Group 65,Closed,0,0,2016-05-04 14:11:00,5.816666666666666
INC0025660,2016-05-04 08:25:00,2016-05-04 11:02:00,2016-05-09 11:07:00,Category 9,Subcategory 164,3 - Moderate,Group 24,Closed,0,0,2016-05-04 11:02:00,2.6166666666666667
INC0025663,2016-05-04 08:27:00,2016-05-04 08:43:00,2016-05-09 09:07:00,Category 35,Subcategory 28,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:43:00,0.26666666666666666
INC0025664,2016-05-04 08:29:00,2016-05-27 17:56:00,2016-06-01 18:07:00,Category 24,Subcategory 30,3 - Moderate,Group 29,Closed,4,0,2016-05-27 17:56:00,561.45
INC0025665,2016-05-04 08:30:00,2016-05-04 10:39:00,2016-05-09 11:07:00,Category 61,Subcategory 36,3 - Moderate,Group 73,Closed,0,0,2016-05-04 10:39:00,2.15
INC0025666,2016-05-04 08:32:00,,2016-05-09 09:07:00,Category 37,Subcategory 135,3 - Moderate,Group 70,Closed,0,0,2016-05-09 09:07:00,120.58333333333333
INC0025667,2016-05-04 08:34:00,2016-05-04 08:49:00,2016-05-09 09:07:00,Category 57,Subcategory 185,3 - Moderate,Group 70,Closed,1,0,2016-05-04 08:49:00,0.25
INC0025668,2016-05-04 08:35:00,2016-05-04 08:44:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:44:00,0.15
INC0025669,2016-05-04 08:35:00,2016-05-04 08:38:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:38:00,0.05
INC0025670,2016-05-04 08:36:00,2016-05-04 08:49:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:49:00,0.21666666666666667
INC0025671,2016-05-04 08:38:00,2016-05-04 08:53:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:53:00,0.25
INC0025673,2016-05-04 08:42:00,2016-05-04 14:24:00,2016-05-09 15:07:00,Category 42,Subcategory 223,3 - Moderate,Group 56,Closed,1,0,2016-05-04 14:24:00,5.7
INC0025674,2016-05-04 08:42:00,2016-06-13 18:00:00,2016-06-18 18:07:00,Category 9,Subcategory 164,3 - Moderate,Group 29,Closed,4,1,2016-06-13 18:00:00,969.3
INC0025675,2016-05-04 08:42:00,2016-05-04 08:48:00,2016-05-09 09:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:48:00,0.1
INC0025676,2016-05-04 08:43:00,2016-05-04 09:28:00,2016-05-09 10:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,1,0,2016-05-04 09:28:00,0.75
INC0025677,2016-05-04 08:44:00,2016-05-04 09:07:00,2016-05-09 09:10:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:07:00,0.38333333333333336
INC0025678,2016-05-04 08:44:00,2016-05-04 08:56:00,2016-05-09 09:07:00,Category 26,Subcategory 164,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:56:00,0.2
INC0025679,2016-05-04 08:44:00,2016-05-09 15:50:00,2016-05-14 16:07:00,Category 32,Subcategory 9,3 - Moderate,Group 59,Closed,5,0,2016-05-09 15:50:00,127.1
INC0025680,2016-05-04 08:45:00,2016-05-04 10:40:00,2016-05-09 11:07:00,Category 26,Subcategory 275,3 - Moderate,Group 28,Closed,1,0,2016-05-04 10:40:00,1.9166666666666667
INC0025681,2016-05-04 08:49:00,2016-05-04 08:56:00,2016-05-09 09:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:56:00,0.11666666666666667
INC0025682,2016-05-04 08:50:00,2016-05-05 09:33:00,2016-05-10 10:07:00,Category 37,Subcategory 135,3 - Moderate,Group 23,Closed,1,0,2016-05-05 09:33:00,24.716666666666665
INC0025683,2016-05-04 08:50:00,2016-05-04 08:54:00,2016-05-09 09:07:00,Category 35,Subcategory 28,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:54:00,0.06666666666666667
INC0025685,2016-05-04 08:51:00,,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-09 09:07:00,120.26666666666667
INC0025686,2016-05-04 08:51:00,2016-05-04 08:58:00,2016-05-09 09:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:58:00,0.11666666666666667
INC0025687,2016-05-04 08:53:00,2016-05-04 09:52:00,2016-05-09 10:07:00,Category 37,Subcategory 135,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:52:00,0.9833333333333333
INC0025688,2016-05-04 08:54:00,2016-05-06 15:29:00,2016-05-11 16:07:00,Category 23,Subcategory 3,3 - Moderate,Group 70,Closed,4,0,2016-05-06 15:29:00,54.583333333333336
INC0025689,2016-05-04 08:54:00,2016-05-04 08:57:00,2016-05-09 09:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 08:57:00,0.05
INC0025690,2016-05-04 08:55:00,2016-05-04 10:34:00,2016-05-09 11:07:00,Category 23,Subcategory 174,3 - Moderate,Group 30,Closed,1,0,2016-05-04 10:34:00,1.65
INC0025691,2016-05-04 08:55:00,2016-05-04 09:12:00,2016-05-09 10:07:00,Category 9,Subcategory 164,3 - Moderate,Group 70,Closed,1,0,2016-05-04 09:12:00,0.2833333333333333
INC0025692,2016-05-04 08:56:00,2016-05-04 11:56:00,2016-05-09 12:07:00,Category 19,Subcategory 163,3 - Moderate,Group 62,Closed,0,0,2016-05-04 11:56:00,3.0
INC0025693,2016-05-04 08:57:00,2016-05-06 10:35:00,2016-05-11 11:07:00,Category 20,Subcategory 174,1 - Critical,Group 72,Closed,11,0,2016-05-06 10:35:00,49.63333333333333
INC0025694,2016-05-04 08:59:00,2016-05-10 10:14:00,2016-05-15 11:07:00,Category 42,Subcategory 223,3 - Moderate,Group 39,Closed,7,0,2016-05-10 10:14:00,145.25
INC0025695,2016-05-04 09:00:00,2016-05-04 09:21:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:21:00,0.35
INC0025696,2016-05-04 09:00:00,2016-06-03 09:30:00,2016-06-08 10:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,10,1,2016-06-03 09:30:00,720.5
INC0025697,2016-05-04 09:01:00,2016-05-05 15:33:00,2016-05-10 16:07:00,Category 26,Subcategory 175,3 - Moderate,Group 27,Closed,2,1,2016-05-05 15:33:00,30.533333333333335
INC0025698,2016-05-04 09:02:00,2016-05-14 12:33:00,2016-05-19 13:07:00,Category 46,Subcategory 191,3 - Moderate,Group 65,Closed,2,0,2016-05-14 12:33:00,243.51666666666668
INC0025699,2016-05-04 09:02:00,2016-05-04 09:49:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:49:00,0.7833333333333333
INC0025700,2016-05-04 09:09:00,2016-05-23 12:03:00,2016-05-28 12:07:00,Category 61,Subcategory 36,3 - Moderate,Group 74,Closed,0,0,2016-05-23 12:03:00,458.9
INC0025701,2016-05-04 09:09:00,2016-05-05 17:58:00,2016-05-10 18:07:00,Category 8,Subcategory 281,3 - Moderate,Group 53,Closed,0,0,2016-05-05 17:58:00,32.81666666666667
INC0025702,2016-05-04 09:11:00,2016-05-11 11:12:00,2016-05-16 12:07:00,Category 53,Subcategory 174,3 - Moderate,Group 28,Closed,0,0,2016-05-11 11:12:00,170.01666666666668
INC0025704,2016-05-04 09:13:00,2016-05-04 10:32:00,2016-05-09 11:07:00,Category 24,Subcategory 174,3 - Moderate,Group 23,Closed,1,0,2016-05-04 10:32:00,1.3166666666666667
INC0025705,2016-05-04 09:14:00,,2016-05-09 10:07:00,Category 9,Subcategory 164,3 - Moderate,Group 70,Closed,0,0,2016-05-09 10:07:00,120.88333333333334
INC0025706,2016-05-04 09:16:00,2016-05-04 09:24:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:24:00,0.13333333333333333
INC0025708,2016-05-04 09:17:00,2016-05-04 09:55:00,2016-05-09 10:07:00,Category 53,Subcategory 174,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:55:00,0.6333333333333333
INC0025709,2016-05-04 09:20:00,2016-05-20 09:24:00,2016-05-25 10:07:00,Category 9,Subcategory 202,3 - Moderate,Group 25,Closed,0,0,2016-05-20 09:24:00,384.06666666666666
INC0025710,2016-05-04 09:20:00,2016-05-04 10:42:00,2016-05-09 11:07:00,Category 61,Subcategory 174,3 - Moderate,Group 72,Closed,1,0,2016-05-04 10:42:00,1.3666666666666667
INC0025712,2016-05-04 09:22:00,2016-05-05 15:47:00,2016-05-10 16:07:00,Category 37,Subcategory 174,3 - Moderate,Group 48,Closed,0,0,2016-05-05 15:47:00,30.416666666666668
INC0025713,2016-05-04 09:23:00,2016-05-04 09:26:00,2016-05-09 10:07:00,Category 26,Subcategory 275,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:26:00,0.05
INC0025714,2016-05-04 09:24:00,2016-06-07 11:29:00,2016-06-12 12:07:00,Category 23,Subcategory 3,3 - Moderate,Group 69,Closed,12,0,2016-06-07 11:29:00,818.0833333333334
INC0025715,2016-05-04 09:24:00,2016-05-06 15:07:00,2016-05-11 15:10:00,Category 43,Subcategory 107,3 - Moderate,Group 22,Closed,2,0,2016-05-06 15:07:00,53.71666666666667
INC0025716,2016-05-04 09:24:00,2016-05-04 11:30:00,2016-05-09 12:07:00,Category 61,Subcategory 164,3 - Moderate,Group 73,Closed,0,0,2016-05-04 11:30:00,2.1
INC0025718,2016-05-04 09:25:00,2016-05-04 11:03:00,2016-05-09 11:07:00,Category 61,Subcategory 36,3 - Moderate,Group 73,Closed,0,0,2016-05-04 11:03:00,1.6333333333333333
INC0025719,2016-05-04 09:25:00,,2016-05-09 10:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-09 10:07:00,120.7
INC0025720,2016-05-04 09:27:00,2016-05-04 09:46:00,2016-05-09 10:07:00,Category 32,Subcategory 300,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:46:00,0.31666666666666665
INC0025721,2016-05-04 09:28:00,2016-05-04 09:37:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:37:00,0.15
INC0025724,2016-05-04 09:33:00,2016-05-04 14:37:00,2016-05-09 15:07:00,Category 37,Subcategory 135,2 - High,Group 47,Closed,0,0,2016-05-04 14:37:00,5.066666666666666
INC0025725,2016-05-04 09:38:00,2016-05-06 11:52:00,2016-05-11 12:07:00,Category 61,Subcategory 36,3 - Moderate,Group 73,Closed,1,0,2016-05-06 11:52:00,50.233333333333334
INC0025726,2016-05-04 09:38:00,2016-05-04 09:57:00,2016-05-09 10:07:00,Category 24,Subcategory 174,3 - Moderate,Group 24,Closed,0,0,2016-05-04 09:57:00,0.31666666666666665
INC0025728,2016-05-04 09:40:00,2016-05-04 10:23:00,2016-05-09 11:07:00,Category 37,Subcategory 135,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:23:00,0.7166666666666667
INC0025729,2016-05-04 09:41:00,2016-05-11 10:44:00,2016-05-16 11:07:00,Category 44,Subcategory 174,3 - Moderate,Group 23,Closed,5,0,2016-05-11 10:44:00,169.05
INC0025730,2016-05-04 09:41:00,2016-05-04 10:03:00,2016-05-09 10:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:03:00,0.36666666666666664
INC0025731,2016-05-04 09:45:00,2016-05-04 09:51:00,2016-05-09 10:07:00,Category 37,Subcategory 135,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:51:00,0.1
INC0025733,2016-05-04 09:45:00,2016-05-04 10:38:00,2016-05-09 11:07:00,Category 23,Subcategory 75,3 - Moderate,Group 30,Closed,3,0,2016-05-04 10:38:00,0.8833333333333333
INC0025734,2016-05-04 09:47:00,2016-05-06 14:39:00,2016-05-11 15:07:00,Category 23,Subcategory 174,2 - High,Group 72,Closed,11,1,2016-05-06 14:39:00,52.86666666666667
INC0025735,2016-05-04 09:50:00,2016-05-11 09:47:00,2016-05-16 10:07:00,Category 26,Subcategory 275,3 - Moderate,Group 20,Closed,3,0,2016-05-11 09:47:00,167.95
INC0025736,2016-05-04 09:51:00,2016-05-04 09:55:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 09:55:00,0.06666666666666667
INC0025737,2016-05-04 09:53:00,2016-05-05 14:18:00,2016-05-10 15:07:00,Category 32,Subcategory 9,3 - Moderate,Group 25,Closed,1,0,2016-05-05 14:18:00,28.416666666666668
INC0025738,2016-05-04 09:57:00,2016-05-04 10:03:00,2016-05-09 10:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:03:00,0.1
INC0025739,2016-05-04 10:00:00,2016-05-05 14:02:00,2016-05-10 14:07:00,Category 46,Subcategory 247,3 - Moderate,Group 57,Closed,0,0,2016-05-05 14:02:00,28.033333333333335
INC0025740,2016-05-04 10:01:00,2016-05-11 15:23:00,2016-05-16 16:07:00,Category 53,Subcategory 174,3 - Moderate,Group 70,Closed,1,0,2016-05-11 15:23:00,173.36666666666667
INC0025741,2016-05-04 10:03:00,2016-05-04 10:05:00,2016-05-09 10:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:05:00,0.03333333333333333
INC0025742,2016-05-04 10:06:00,2016-05-04 17:38:00,2016-05-09 18:07:00,Category 19,Subcategory 163,3 - Moderate,Group 59,Closed,1,0,2016-05-04 17:38:00,7.533333333333333
INC0025743,2016-05-04 10:06:00,2016-05-05 15:48:00,2016-05-10 16:07:00,Category 37,Subcategory 135,3 - Moderate,Group 48,Closed,0,0,2016-05-05 15:48:00,29.7
INC0025744,2016-05-04 10:09:00,2016-05-04 13:45:00,2016-05-09 14:07:00,Category 9,Subcategory 164,3 - Moderate,Group 24,Closed,0,0,2016-05-04 13:45:00,3.6
INC0025745,2016-05-04 10:10:00,2016-05-11 15:29:00,2016-05-16 16:07:00,Category 57,Subcategory 170,3 - Moderate,Group 70,Closed,1,0,2016-05-11 15:29:00,173.31666666666666
INC0025747,2016-05-04 10:11:00,2016-05-04 10:15:00,2016-05-09 11:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:15:00,0.06666666666666667
INC0025748,2016-05-04 10:12:00,2016-05-04 10:25:00,2016-05-09 11:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:25:00,0.21666666666666667
INC0025751,2016-05-04 10:15:00,2016-05-04 11:39:00,2016-05-09 12:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,1,0,2016-05-04 11:39:00,1.4
INC0025754,2016-05-04 10:17:00,2016-05-06 15:43:00,2016-05-11 16:07:00,Category 32,Subcategory 174,3 - Moderate,Group 70,Closed,2,0,2016-05-06 15:43:00,53.43333333333333
INC0025755,2016-05-04 10:18:00,2016-06-02 09:02:00,2016-06-07 09:07:00,Category 57,Subcategory 270,3 - Moderate,Group 24,Closed,1,0,2016-06-02 09:02:00,694.7333333333333
INC0025757,2016-05-04 10:22:00,2016-05-04 10:43:00,2016-05-09 11:07:00,Category 44,Subcategory 174,3 - Moderate,Group 5,Closed,1,0,2016-05-04 10:43:00,0.35
INC0025758,2016-05-04 10:23:00,2016-05-04 16:42:00,2016-05-09 17:07:00,Category 37,Subcategory 123,3 - Moderate,Group 44,Closed,0,0,2016-05-04 16:42:00,6.316666666666666
INC0025759,2016-05-04 10:25:00,2016-05-04 10:48:00,2016-05-09 11:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:48:00,0.38333333333333336
INC0025760,2016-05-04 10:27:00,2016-05-09 16:40:00,2016-05-14 17:07:00,Category 42,Subcategory 223,3 - Moderate,Group 55,Closed,3,0,2016-05-09 16:40:00,126.21666666666667
INC0025762,2016-05-04 10:32:00,2016-05-09 09:42:00,2016-05-14 10:07:00,Category 37,Subcategory 174,3 - Moderate,Group 48,Closed,0,0,2016-05-09 09:42:00,119.16666666666667
INC0025763,2016-05-04 10:33:00,2016-05-04 18:00:00,2016-05-09 18:07:00,Category 23,Subcategory 174,3 - Moderate,Group 25,Closed,1,0,2016-05-04 18:00:00,7.45
INC0025764,2016-05-04 10:35:00,2016-05-04 10:54:00,2016-05-09 11:07:00,Category 42,Subcategory 223,3 - Moderate,Group 39,Closed,1,0,2016-05-04 10:54:00,0.31666666666666665
INC0025765,2016-05-04 10:36:00,2016-05-04 10:37:00,2016-05-09 11:07:00,Category 26,Subcategory 175,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:37:00,0.016666666666666666
INC0025766,2016-05-04 10:40:00,2016-05-04 10:53:00,2016-05-09 11:07:00,Category 53,Subcategory 303,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:53:00,0.21666666666666667
INC0025767,2016-05-04 10:40:00,2016-10-13 11:12:00,2016-10-18 13:00:00,Category 46,Subcategory 231,3 - Moderate,Group 15,Closed,1,0,2016-10-13 11:12:00,3888.5333333333333
INC0025768,2016-05-04 10:42:00,2016-05-06 08:28:00,2016-05-11 09:07:00,Category 9,Subcategory 164,3 - Moderate,Group 24,Closed,0,0,2016-05-06 08:28:00,45.766666666666666
INC0025769,2016-05-04 10:42:00,2016-05-06 12:40:00,2016-05-11 13:07:00,Category 61,Subcategory 36,3 - Moderate,Group 73,Closed,2,0,2016-05-06 12:40:00,49.96666666666667
INC0025770,2016-05-04 10:42:00,2016-05-04 11:40:00,2016-05-09 12:07:00,Category 26,Subcategory 174,3 - Moderate,Group 24,Closed,1,0,2016-05-04 11:40:00,0.9666666666666667
INC0025771,2016-05-04 10:43:00,2016-05-04 10:49:00,2016-05-09 11:07:00,Category 46,Subcategory 223,3 - Moderate,,Closed,0,0,2016-05-04 10:49:00,0.1
INC0025772,2016-05-04 10:44:00,2016-05-05 12:02:00,2016-05-10 12:07:00,Category 61,Subcategory 36,3 - Moderate,Group 70,Closed,1,0,2016-05-05 12:02:00,25.3
INC0025774,2016-05-04 10:45:00,,2016-05-09 11:07:00,Category 42,Subcategory 223,3 - Moderate,Group 70,Closed,0,0,2016-05-09 11:07:00,120.36666666666666
INC0025775,2016-05-04 10:46:00,2016-05-17 09:16:00,2016-05-22 10:07:00,Category 53,Subcategory 174,3 - Moderate,Group 70,Closed,1,0,2016-05-17 09:16:00,310.5
INC0025776,2016-05-04 10:47:00,2016-05-04 10:56:00,2016-05-09 11:07:00,Category 35,Subcategory 28,3 - Moderate,Group 70,Closed,0,0,2016-05-04 10:56:00,0.15
INC0025777,2016-05-04 10:48:00,2016-05-12 16:51:00,2016-05-17 17:07:00,Category 42,Subcategory 223,3 - Moderate,Group 39,Closed,1,0,2016-05-12 16:51:00,198.05
INC0025778,2016-05-04 10:48:00,2016-05-06 09:35:00,2016-05-11 10:07:00,Category 37,Subcategory 189,3 - Moderate,Group 28,Closed,1,0,2016-05-06 09:35:00,46.78333333333333
INC0025779,2016-05-04 10:48:00,2016-05-12 16:17:00,2016-05-17 17:07:00,Category 23,Subcategory 174,3 - Moderate,Group 65,Closed,5,0,2016-05-12 16:17:00,197.48333333333332
INC0025782,2016-05-04 10:56:00,2016-05-04 17:18:00,2016-05-04 17:19:00,Category 8,Subcategory 291,1 - Critical,Group 53,Closed,1,0,2016-05-04 17:18:00,6.366666666666666
INC0025783,2016-05-04 10:57:00,2016-05-04 11:01:00,2016-05-09 11:07:00,Category 23,Subcategory 75,3 - Moderate,Group 70,Closed,1,0,2016-05-04 11:01:00,0.06666666666666667
INC0025784,2016-05-04 11:02:00,2016-05-18 08:54:00,2016-05-23 09:07:00,Category 53,Subcategory 303,3 - Moderate,Group 70,Closed,2,0,2016-05-18 08:54:00,333.8666666666667
INC0025785,2016-05-04 11:03:00,2016-05-23 10:05:00,2016-05-28 12:07:00,Category 23,Subcategory 75,3 - Moderate,Group 70,Closed,9,0,2016-05-23 10:05:00,455.03333333333336
INC0025786,2016-05-04 11:04:00,2016-05-04 11:29:00,2016-05-09 12:07:00,Category 37,Subcategory 174,3 - Moderate,Group 70,Closed,0,0,2016-05-04 11:29:00,0.4166666666666667
INC0025787,2016-05-04 11:04:00,2016-05-04 14:45:00,2016-05-09 15:07:00,Category 46,Subcategory 223,3 - Moderate,Group 37,Closed,0,0,2016-05-04 14:45:00,3.683333333333333
INC0025788,2016-05-04 11:04:00,2016-05-04 11:50:00,2016-05-09 12:07:00,Category 46,Subcategory 150,3 - Moderate,Group 39,Closed,1,0,2016-05-04 11:50:00,0.7666666666666667
INC0025789,2016-05-04 11:05:00,2016-05-04 11:42:00,2016-05-09 12:07:00,Category 53,Subcategory 153,3 - Moderate,Group 28,Closed,1,0,2016-05-04 11:42:00,0.6166666666666667
INC0025790,2016-05-04 11:07:00,2016-05-06 16:15:00,2016-05-11 17:07:00,Category 42,Subcategory 223,3 - Moderate,Group 39,Closed,3,0,2016-05-06 16:15:00,53.13333333333333
INC0025791,2016-05-04 11:07:00,2016-05-04 11:12:00,2016-05-09 12:07:00,Category 32,Subcategory 9,3 - Moderate,Group 70,Closed,0,0,2016-05-04 11:12:00,0.08333333333333333
INC0025792,2016-05-04 11:08:00,2016-05-12 15:21:00,2016-05-17 16:07:00,Category 26,Subcategory 275,3 - Moderate,Group 70,Closed,2,0,2016-05-12 15:21:00,196.21666666666667
INC0025793,2016-05-04 11:08:00,2016-05-09 14:19:00,2016-05-14 15:07:00,Category 57,Subcategory 170,3 - Moderate,Group 65,Closed,0,0,2016-05-09 14:19:00,123.18333333333334
INC0025795,2016-05-04 11:09:00,2016-06-22 19:24:00,2016-06-27 20:00:00,Category 53,Subcategory 172,3 - Moderate,Group 57,Closed,2,0,2016-06-22 19:24:00,1184.25
